date,id,branch,debit,credit,amount
2019-9-18,820,2,9,4,920
2019-10-4,821,1,13,9,179
2018-12-18,822,1,9,4,920
2018-11-24,823,2,7,1,4300
2018-2-9,824,1,9,4,920
2018-3-16,825,1,9,4,920
2019-2-8,826,2,9,4,920
2019-6-26,827,2,9,4,920
2018-10-28,828,1,9,4,920
2019-12-15,829,2,12,4,141
2018-11-25,830,1,9,4,920
2018-3-11,831,1,9,4,920
2018-10-24,832,1,9,4,920
2018-4-12,833,1,9,4,920
2018-5-6,834,2,9,4,920
2019-9-20,835,2,9,4,920
2019-6-20,836,1,9,4,920
2019-4-3,837,2,9,4,920
2019-3-19,838,1,9,4,920
2019-11-22,839,2,9,4,920
2018-6-4,840,2,9,4,920
2019-9-1,841,1,9,4,920
2019-3-19,842,1,9,4,920
2019-10-25,843,2,9,4,920
2019-12-12,844,1,9,4,920
2019-2-9,845,1,9,4,920
2018-5-17,846,1,9,4,920
2019-6-28,847,2,9,4,920
2019-8-2,848,1,9,4,920
2018-6-5,849,1,9,4,920
2019-7-14,850,1,5,1,3105
2018-2-6,851,1,9,4,920
2018-4-5,852,1,9,4,920
2018-2-9,853,1,9,4,920
2019-10-21,854,2,9,4,920
2018-3-3,855,2,9,4,920
2018-10-27,856,2,6,1,8000
2018-5-17,857,1,9,4,920
2018-12-17,858,1,9,4,920
2019-5-17,859,2,9,4,920
2018-5-22,860,2,9,4,920
2018-9-22,861,2,9,4,920
2019-2-11,862,1,9,4,920
2019-2-12,863,1,9,4,920
2018-11-11,864,1,9,4,920
2018-5-23,865,1,9,4,920
2018-9-26,866,1,9,4,920
2019-4-11,867,2,9,4,920
2019-7-3,868,1,9,4,920
2018-5-7,869,1,9,4,920
2019-9-17,870,1,9,4,920
2019-2-12,871,2,9,4,920
2018-5-18,872,1,9,4,920
2019-7-24,873,1,9,4,920
2018-4-26,874,1,9,4,920
2019-7-23,875,2,9,4,920
2018-8-24,876,1,9,4,920
2018-8-23,877,2,9,4,920
2019-3-12,878,2,9,4,920
2018-12-24,879,2,9,4,920
2019-6-20,880,1,9,4,920
2019-5-16,881,1,9,4,920
2018-10-14,882,2,9,4,920
2018-5-28,883,1,9,4,920
2019-10-12,884,1,9,4,920
2018-6-19,885,2,9,4,920
2018-10-10,886,2,9,4,920
2019-7-27,887,2,9,4,920
2018-9-18,888,1,9,4,920
2018-7-10,889,1,9,4,920
2019-12-22,890,2,9,4,920
2019-9-1,891,2,9,4,920
2018-9-21,892,1,9,4,920
2019-5-22,893,1,9,4,920
2019-4-13,894,2,9,4,920
2019-10-27,895,1,9,4,920
2019-11-26,896,1,9,4,920
2018-12-16,897,2,9,4,920
2018-1-4,898,2,9,4,920
2018-4-23,899,1,9,4,920
2018-6-26,900,2,9,4,920
2019-1-4,901,1,7,1,4300
2019-1-5,902,2,9,4,920
2019-8-10,903,2,9,4,920
2018-3-4,904,1,9,4,920
2019-2-11,905,1,9,4,920
2019-5-18,906,1,9,4,920
2019-9-5,907,2,9,4,920
2018-2-15,908,1,9,4,920
2019-2-17,909,1,9,4,920
2018-5-9,910,2,9,4,920
2018-4-3,911,2,9,4,920
2019-7-21,912,1,9,4,920
2018-5-1,913,1,9,4,920
2019-12-7,914,1,12,4,31
2019-11-19,915,2,9,4,920
2019-4-4,916,2,13,9,90
2018-9-3,917,1,9,4,920
2019-4-5,918,2,9,4,920
2018-4-13,919,1,9,4,920
2018-1-24,920,2,9,4,920
2018-12-17,921,2,9,4,920
2019-12-9,922,1,9,4,920
2019-5-6,923,2,6,1,9000
2019-8-17,924,2,9,4,920
2019-4-28,925,1,9,4,920
2018-7-18,926,2,9,4,920
2018-6-3,927,2,9,4,920
2018-1-28,928,2,9,4,920
2018-9-12,929,1,9,4,920
2018-6-2,930,2,9,4,920
2018-12-2,931,1,9,4,920
2019-11-26,932,2,5,1,4138
2018-8-4,933,1,9,4,920
2018-7-28,934,1,12,4,56
2018-9-18,935,1,9,4,920
2018-5-9,936,1,9,4,920
2019-9-28,937,1,9,4,920
2018-8-24,938,1,9,4,920
2018-7-20,939,2,9,4,920
2018-3-18,940,1,9,4,920
2019-1-3,941,2,9,4,920
2019-4-9,942,2,9,4,920
2018-3-11,943,2,9,4,920
2019-2-5,944,1,9,4,920
2019-6-3,945,2,9,4,920
2019-1-4,946,1,9,4,920
2019-1-3,947,1,9,4,920
2018-11-3,948,1,9,4,920
2018-7-18,949,2,9,4,920
2018-6-28,950,2,9,4,920
2019-6-12,951,1,9,4,920
2018-2-7,952,1,9,4,920
2019-6-14,953,2,9,4,920
2019-12-19,954,1,9,4,920
2019-9-14,955,1,9,4,920
2019-7-13,956,1,9,4,920
2018-10-24,957,2,9,4,920
2018-7-21,958,1,9,4,920
2019-1-22,959,1,9,4,920
2018-1-22,960,1,9,4,920
2018-11-4,961,2,9,4,920
2019-11-7,962,1,9,4,920
2019-2-5,963,1,9,4,920
2018-11-3,964,2,9,4,920
2019-4-7,965,2,9,4,920
2018-1-20,966,1,9,4,920
2018-11-2,967,2,9,4,920
2018-11-9,968,1,9,4,920
2019-9-15,969,1,9,4,920
2018-6-10,970,2,9,4,920
2018-9-24,971,1,9,4,920
2019-1-13,972,2,9,4,920
2018-3-9,973,1,9,4,920
2019-4-4,974,1,9,4,920
2018-12-18,975,1,9,4,920
2018-4-21,976,1,9,4,920
2019-11-24,977,2,9,4,920
2018-3-2,978,2,9,4,920
2018-7-12,979,1,7,1,8500
2019-2-14,980,1,9,4,920
2018-4-26,981,2,9,4,920
2019-8-28,982,2,9,4,920
2018-9-27,983,1,9,4,920
2018-12-26,984,2,9,4,920
2018-7-12,985,2,9,4,920
2019-5-25,986,1,9,4,920
2018-10-8,987,1,9,4,920
2019-8-1,988,2,9,4,920
2018-8-15,989,2,9,4,920
2018-8-3,990,2,9,4,920
2018-6-17,991,1,9,4,920
2019-4-17,992,2,9,4,920
2019-12-3,993,2,9,4,920
2018-8-18,994,2,9,4,920
2018-10-10,995,1,9,4,920
2019-9-16,996,1,9,4,920
2018-7-12,997,2,9,4,920
2019-1-17,998,2,9,4,920
2019-2-26,999,2,9,4,920
2018-12-6,1000,1,9,4,920
2018-8-10,1001,2,9,4,920
2019-10-7,1002,1,9,4,920
2019-4-11,1003,2,9,4,920
2018-11-22,1004,1,9,4,920
2018-6-19,1005,1,9,4,920
2018-5-20,1006,1,9,4,920
2019-2-13,1007,2,9,4,920
2018-10-10,1008,2,9,4,920
2018-10-5,1009,1,9,4,920
2018-11-7,1010,1,9,4,920
2019-10-27,1011,2,9,4,920
2019-9-28,1012,1,9,4,920
2019-3-26,1013,1,9,4,920
2019-9-21,1014,1,9,4,920
2019-9-27,1015,2,9,4,920
2019-11-26,1016,2,9,4,920
2019-2-6,1017,2,9,4,920
2019-5-9,1018,2,9,4,920
2019-1-12,1019,2,9,4,920
2018-3-8,1020,2,9,4,920
2018-2-3,1021,2,9,4,920
2019-11-11,1022,1,9,4,920
2018-4-3,1023,1,9,4,920
2018-1-12,1024,1,9,4,920
2018-10-1,1025,2,9,4,920
2019-2-13,1026,1,9,4,920
2019-4-12,1027,1,9,4,920
2018-10-10,1028,2,9,4,920
2018-7-23,1029,1,9,4,920
2019-1-21,1030,1,7,1,4300
2019-7-22,1031,1,9,4,920
2019-11-15,1032,1,9,4,920
2018-2-27,1033,2,9,4,920
2019-12-27,1034,2,9,4,920
2019-4-17,1035,1,9,4,920
2018-8-25,1036,1,9,4,920
2018-2-3,1037,2,9,4,920
2018-9-17,1038,2,9,4,920
2018-7-12,1039,1,9,4,920
2018-7-2,1040,2,9,4,920
2019-5-20,1041,2,9,4,920
2019-8-17,1042,1,9,4,920
2019-2-1,1043,1,9,4,920
2018-9-19,1044,1,9,4,920
2019-9-19,1045,1,9,4,920
2018-12-15,1046,1,9,4,920
2018-4-23,1047,1,9,4,920
2019-12-8,1048,1,9,4,920
2018-9-10,1049,1,9,4,920
2019-3-11,1050,2,9,4,920
2018-12-11,1051,2,9,4,920
2018-5-5,1052,1,9,4,920
2019-9-8,1053,2,9,4,920
2019-11-1,1054,2,9,4,920
2019-9-2,1055,1,9,4,920
2019-10-12,1056,1,9,4,920
2018-12-21,1057,2,9,4,920
2019-6-4,1058,2,9,4,920
2018-7-4,1059,2,9,4,920
2018-7-19,1060,1,9,4,920
2018-5-15,1061,1,9,4,920
2019-9-20,1062,2,9,4,920
2018-11-16,1063,1,9,4,920
2018-10-16,1064,1,9,4,920
2019-6-16,1065,2,9,4,920
2018-12-21,1066,1,9,4,920
2018-12-22,1067,1,9,4,920
2018-8-11,1068,2,9,4,920
2018-4-16,1069,2,9,4,920
2019-5-18,1070,1,9,4,920
2018-4-21,1071,1,9,4,920
2018-6-1,1072,2,9,4,920
2019-12-15,1073,2,9,4,920
2019-4-27,1074,1,9,4,920
2018-12-5,1075,2,9,4,920
2019-3-24,1076,2,9,4,920
2018-7-14,1077,2,9,4,920
2019-12-16,1078,2,9,4,920
2019-7-8,1079,2,9,4,920
2018-11-5,1080,1,9,4,920
2019-2-16,1081,1,9,4,920
2018-2-5,1082,2,9,4,920
2018-9-11,1083,2,9,4,920
2018-4-1,1084,1,9,4,920
2018-1-27,1085,1,9,4,920
2019-2-2,1086,2,9,4,920
2018-1-2,1087,2,9,4,920
2019-8-19,1088,2,9,4,920
2018-12-25,1089,1,9,4,920
2018-4-12,1090,1,9,4,920
2018-4-11,1091,1,9,4,920
2019-9-9,1092,2,9,4,920
2018-10-11,1093,2,9,4,920
2018-6-14,1094,2,9,4,920
2018-2-20,1095,2,9,4,920
2019-7-26,1096,2,9,4,920
2018-6-15,1097,2,9,4,920
2018-11-16,1098,2,9,4,920
2019-2-14,1099,2,9,4,920
2019-2-19,1100,1,9,4,920
2019-8-11,1101,2,7,1,1500
2019-1-9,1102,2,9,4,920
2018-7-13,1103,1,9,4,920
2019-3-9,1104,2,9,4,920
2018-10-22,1105,2,9,4,920
2018-2-21,1106,1,9,4,920
2018-10-2,1107,1,9,4,920
2019-5-6,1108,2,9,4,920
2019-6-28,1109,2,9,4,920
2018-3-23,1110,1,9,4,920
2019-7-27,1111,1,9,4,920
2018-9-4,1112,1,9,4,920
2018-6-21,1113,1,9,4,920
2018-5-24,1114,1,9,4,920
2019-10-12,1115,2,9,4,920
2019-2-9,1116,2,9,4,920
2018-7-18,1117,1,9,4,920
2019-3-8,1118,1,9,4,920
2019-7-20,1119,1,9,4,920
2018-12-28,1120,1,9,4,920
2019-10-8,1121,1,9,4,920
2018-12-10,1122,1,9,4,920
2019-11-13,1123,1,9,4,920
2018-5-21,1124,1,9,4,920
2018-11-17,1125,2,9,4,920
2019-6-6,1126,2,9,4,920
2019-2-7,1127,2,9,4,920
2018-4-24,1128,1,9,4,920
2018-11-21,1129,1,9,4,920
2018-7-3,1130,1,9,4,920
2018-6-28,1131,2,9,4,920
2019-7-16,1132,1,9,4,920
2019-5-10,1133,1,9,4,920
2018-9-5,1134,2,9,4,920
2019-5-26,1135,1,9,4,920
2019-2-14,1136,1,9,4,920
2019-9-1,1137,1,6,1,8000
2019-2-7,1138,1,9,4,920
2019-5-21,1139,1,9,4,920
2019-9-22,1140,2,9,4,920
2018-8-10,1141,2,9,4,920
2018-7-18,1142,2,9,4,920
2019-2-26,1143,1,9,4,920
2019-11-27,1144,1,9,4,920
2018-12-23,1145,1,9,4,920
2018-4-6,1146,2,9,4,920
2019-8-4,1147,1,9,4,920
2019-3-8,1148,2,9,4,920
2018-4-6,1149,2,9,4,920
2019-1-28,1150,2,9,4,920
2019-9-16,1151,1,9,4,920
2019-1-26,1152,2,9,4,920
2019-5-8,1153,1,9,4,920
2019-5-28,1154,1,9,4,920
2018-4-3,1155,1,9,4,920
2018-3-22,1156,2,9,4,920
2018-2-28,1157,2,9,4,920
2019-10-14,1158,1,9,4,920
2019-7-26,1159,1,9,4,920
2018-3-4,1160,2,9,4,920
2019-9-26,1161,2,13,9,216
2019-1-25,1162,1,9,4,920
2019-6-2,1163,2,9,4,920
2018-7-15,1164,2,9,4,920
2019-6-20,1165,1,6,1,9000
2018-9-26,1166,1,9,4,920
2019-11-20,1167,1,9,4,920
2018-10-18,1168,1,9,4,920
2018-2-5,1169,2,9,4,920
2018-9-16,1170,1,9,4,920
2018-1-8,1171,1,9,4,920
2018-10-6,1172,2,9,4,920
2018-6-25,1173,1,9,4,920
2019-9-18,1174,1,5,1,1538
2018-5-4,1175,2,9,4,920
2018-8-23,1176,2,9,4,920
2018-7-13,1177,2,9,4,920
2018-3-7,1178,2,9,4,920
2019-5-17,1179,2,9,4,920
2018-2-17,1180,1,9,4,920
2018-7-9,1181,1,9,4,920
2019-5-24,1182,2,9,4,920
2019-8-28,1183,1,9,4,920
2018-2-5,1184,1,9,4,920
2019-5-21,1185,2,9,4,920
2019-11-13,1186,2,9,4,920
2018-9-20,1187,1,9,4,920
2018-1-8,1188,2,9,4,920
2019-7-4,1189,1,9,4,920
2018-1-7,1190,1,9,4,920
2018-7-11,1191,2,9,4,920
2018-7-19,1192,2,9,4,920
2018-9-16,1193,1,12,4,21
2019-3-2,1194,1,9,4,920
2019-1-24,1195,1,9,4,920
2018-9-5,1196,2,9,4,920
2018-6-1,1197,2,9,4,920
2019-2-7,1198,2,9,4,920
2019-10-6,1199,2,9,4,920
2019-8-11,1200,1,9,4,920
2019-10-15,1201,1,9,4,920
2019-6-15,1202,1,9,4,920
2019-3-16,1203,2,9,4,920
2018-3-19,1204,1,9,4,920
2019-2-9,1205,1,9,4,920
2018-4-21,1206,1,9,4,920
2019-5-28,1207,1,9,4,920
2018-2-22,1208,2,9,4,920
2019-5-17,1209,2,9,4,920
2018-6-17,1210,1,9,4,920
2019-2-7,1211,2,9,4,920
2018-2-8,1212,2,9,4,920
2018-10-23,1213,1,9,4,920
2018-5-7,1214,2,9,4,920
2018-3-1,1215,1,9,4,920
2018-12-16,1216,2,9,4,920
2018-8-4,1217,1,9,4,920
2019-2-19,1218,1,9,4,920
2018-8-13,1219,1,9,4,920
2019-3-18,1220,2,9,4,920
2019-7-7,1221,2,9,4,920
2018-7-16,1222,1,9,4,920
2019-6-9,1223,2,9,4,920
2019-12-26,1224,2,9,4,920
2019-11-4,1225,1,9,4,920
2018-8-3,1226,2,9,4,920
2019-12-22,1227,1,9,4,920
2019-4-11,1228,1,9,4,920
2019-3-14,1229,1,9,4,920
2019-10-20,1230,2,9,4,920
2018-11-26,1231,1,9,4,920
2018-9-5,1232,1,9,4,920
2018-10-12,1233,2,6,1,8000
2019-8-10,1234,2,9,4,920
2019-6-23,1235,1,9,4,920
2019-4-7,1236,1,9,4,920
2018-11-19,1237,2,9,4,920
2019-12-12,1238,1,9,4,920
2018-12-23,1239,2,9,4,920
2018-5-8,1240,2,9,4,920
2019-4-13,1241,1,9,4,920
2018-9-14,1242,1,9,4,920
2018-10-25,1243,2,9,4,920
2019-5-22,1244,2,9,4,920
2018-5-15,1245,1,9,4,920
2018-9-1,1246,1,9,4,920
2018-3-13,1247,1,9,4,920
2018-7-9,1248,1,9,4,920
2019-2-10,1249,2,9,4,920
2019-12-11,1250,1,6,1,8000
2019-10-11,1251,1,9,4,920
2019-8-27,1252,1,9,4,920
2018-7-6,1253,1,9,4,920
2019-4-11,1254,1,9,4,920
2018-3-4,1255,2,9,4,920
2018-1-20,1256,1,9,4,920
2018-6-13,1257,2,9,4,920
2019-11-7,1258,1,9,4,920
2019-3-10,1259,1,9,4,920
2019-4-9,1260,2,9,4,920
2018-9-1,1261,1,9,4,920
2019-6-18,1262,2,9,4,920
2018-9-27,1263,1,9,4,920
2018-4-23,1264,1,9,4,920
2019-5-13,1265,2,9,4,920
2019-10-26,1266,1,9,4,920
2018-7-26,1267,1,9,4,920
2019-9-28,1268,1,9,4,920
2018-12-16,1269,2,9,4,920
2018-10-13,1270,2,9,4,920
2018-2-8,1271,1,9,4,920
2018-6-25,1272,1,9,4,920
2018-5-14,1273,1,9,4,920
2018-10-17,1274,1,9,4,920
2018-2-1,1275,2,7,1,4300
2018-10-21,1276,2,9,4,920
2018-1-8,1277,1,9,4,920
2018-7-10,1278,1,9,4,920
2019-1-14,1279,2,9,4,920
2018-7-24,1280,1,7,1,8500
2018-3-23,1281,2,9,4,920
2019-7-23,1282,2,9,4,920
2018-4-16,1283,2,9,4,920
2018-4-1,1284,2,9,4,920
2018-6-27,1285,2,9,4,920
2019-8-2,1286,2,9,4,920
2018-3-25,1287,2,9,4,920
2018-11-21,1288,2,9,4,920
2018-5-8,1289,2,9,4,920
2019-11-12,1290,1,9,4,920
2019-2-15,1291,1,9,4,920
2019-10-9,1292,2,9,4,920
2018-10-18,1293,2,9,4,920
2018-2-13,1294,1,9,4,920
2018-4-6,1295,2,9,4,920
2018-4-18,1296,2,9,4,920
2018-8-16,1297,2,9,4,920
2018-2-13,1298,1,9,4,920
2019-3-6,1299,2,9,4,920
2019-2-18,1300,2,9,4,920
2019-7-5,1301,2,9,4,920
2018-10-19,1302,2,9,4,920
2019-6-18,1303,2,9,4,920
2019-12-5,1304,1,9,4,920
2019-2-15,1305,2,9,4,920
2019-6-4,1306,2,9,4,920
2019-8-3,1307,1,9,4,920
2019-10-12,1308,1,9,4,920
2018-10-27,1309,1,9,4,920
2018-10-16,1310,1,9,4,920
2019-5-25,1311,1,9,4,920
2019-2-6,1312,1,9,4,920
2018-2-14,1313,1,9,4,920
2019-6-26,1314,1,13,9,249
2019-4-19,1315,1,5,1,1741
2019-7-25,1316,1,9,4,920
2019-10-24,1317,2,9,4,920
2018-10-14,1318,1,9,4,920
2019-8-23,1319,2,9,4,920
2018-12-19,1320,1,9,4,920
2019-8-6,1321,1,9,4,920
2018-10-23,1322,2,9,4,920
2019-6-3,1323,1,9,4,920
2019-6-22,1324,1,9,4,920
2019-7-13,1325,1,9,4,920
2018-2-28,1326,1,9,4,920
2018-7-12,1327,1,9,4,920
2019-10-1,1328,1,9,4,920
2019-6-8,1329,1,9,4,920
2018-10-17,1330,2,9,4,920
2018-3-6,1331,1,9,4,920
2018-10-6,1332,1,9,4,920
2018-8-13,1333,1,9,4,920
2019-9-19,1334,2,9,4,920
2018-5-6,1335,2,9,4,920
2019-1-19,1336,1,9,4,920
2018-10-8,1337,2,5,1,3577
2019-11-26,1338,2,9,4,920
2019-11-28,1339,2,9,4,920
2019-3-7,1340,1,5,1,3415
2018-7-17,1341,1,9,4,920
2018-5-3,1342,1,9,4,920
2019-1-4,1343,2,13,9,276
2018-5-24,1344,1,9,4,920
2019-6-19,1345,1,9,4,920
2018-10-8,1346,2,9,4,920
2018-11-20,1347,1,9,4,920
2019-1-28,1348,1,9,4,920
2018-3-20,1349,2,9,4,920
2019-11-5,1350,2,9,4,920
2018-2-28,1351,2,9,4,920
2018-1-2,1352,2,9,4,920
2018-8-19,1353,1,9,4,920
2018-3-13,1354,1,9,4,920
2018-7-20,1355,1,9,4,920
2018-12-18,1356,2,9,4,920
2018-2-23,1357,1,9,4,920
2019-2-26,1358,1,9,4,920
2018-12-13,1359,1,9,4,920
2019-1-10,1360,2,9,4,920
2018-1-7,1361,1,9,4,920
2018-11-2,1362,1,9,4,920
2019-2-4,1363,2,9,4,920
2019-11-19,1364,1,9,4,920
2019-8-26,1365,2,9,4,920
2018-9-9,1366,2,9,4,920
2018-12-20,1367,2,9,4,920
2018-5-27,1368,1,9,4,920
2018-7-18,1369,1,9,4,920
2018-4-4,1370,2,9,4,920
2019-8-22,1371,2,7,1,1500
2019-10-19,1372,1,9,4,920
2018-8-10,1373,1,9,4,920
2018-1-10,1374,1,9,4,920
2019-3-13,1375,2,9,4,920
2019-7-8,1376,1,9,4,920
2018-9-13,1377,1,9,4,920
2018-4-27,1378,2,9,4,920
2019-11-3,1379,1,9,4,920
2019-4-24,1380,1,9,4,920
2019-1-14,1381,2,9,4,920
2019-10-3,1382,1,9,4,920
2019-7-16,1383,1,9,4,920
2018-1-2,1384,2,13,9,72
2018-4-27,1385,1,9,4,920
2018-12-20,1386,1,9,4,920
2019-1-20,1387,1,9,4,920
2018-3-25,1388,1,9,4,920
2019-4-15,1389,1,9,4,920
2019-9-1,1390,1,9,4,920
2019-3-5,1391,2,9,4,920
2019-11-16,1392,1,9,4,920
2019-9-17,1393,2,9,4,920
2018-1-3,1394,1,9,4,920
2019-2-6,1395,1,9,4,920
2018-10-10,1396,1,9,4,920
2019-2-23,1397,1,9,4,920
2019-2-24,1398,2,9,4,920
2018-7-7,1399,1,9,4,920
2018-1-19,1400,1,9,4,920
2019-9-5,1401,2,9,4,920
2019-9-20,1402,1,9,4,920
2018-4-8,1403,2,9,4,920
2018-1-2,1404,1,9,4,920
2018-11-26,1405,1,9,4,920
2019-3-25,1406,2,9,4,920
2018-9-25,1407,2,9,4,920
2018-10-22,1408,1,9,4,920
2018-7-26,1409,1,9,4,920
2019-3-14,1410,1,9,4,920
2019-7-11,1411,1,6,1,9000
2018-9-3,1412,2,9,4,920
2019-5-16,1413,1,9,4,920
2018-8-6,1414,1,9,4,920
2019-8-19,1415,2,9,4,920
2018-9-23,1416,2,9,4,920
2018-3-17,1417,1,9,4,920
2019-5-14,1418,1,9,4,920
2018-5-15,1419,1,9,4,920
2019-1-11,1420,1,9,4,920
2018-5-3,1421,1,6,1,8000
2018-2-2,1422,1,9,4,920
2019-4-15,1423,2,9,4,920
2018-2-11,1424,1,9,4,920
2018-9-28,1425,2,9,4,920
2018-2-24,1426,1,9,4,920
2018-4-3,1427,1,9,4,920
2019-7-27,1428,1,9,4,920
2019-1-2,1429,1,9,4,920
2019-4-6,1430,2,9,4,920
2018-4-2,1431,2,9,4,920
2018-6-25,1432,1,9,4,920
2018-8-3,1433,1,9,4,920
2019-4-3,1434,2,9,4,920
2018-6-20,1435,1,9,4,920
2018-11-13,1436,1,9,4,920
2018-7-25,1437,2,9,4,920
2018-7-19,1438,1,9,4,920
2019-2-18,1439,1,9,4,920
2018-10-4,1440,2,9,4,920
2018-5-3,1441,1,9,4,920
2019-1-19,1442,1,9,4,920
2018-3-4,1443,1,9,4,920
2019-3-15,1444,1,9,4,920
2019-7-3,1445,2,9,4,920
2019-2-12,1446,1,9,4,920
2018-4-9,1447,1,9,4,920
2018-6-12,1448,1,9,4,920
2018-2-23,1449,2,9,4,920
2018-8-13,1450,2,9,4,920
2018-3-5,1451,1,9,4,920
2019-4-19,1452,1,9,4,920
2018-11-22,1453,1,9,4,920
2019-9-2,1454,2,9,4,920
2019-8-19,1455,2,9,4,920
2019-5-28,1456,1,9,4,920
2018-5-16,1457,2,13,9,164
2019-4-5,1458,1,9,4,920
2019-8-1,1459,2,9,4,920
2018-7-4,1460,1,9,4,920
2019-11-18,1461,2,9,4,920
2018-4-15,1462,2,9,4,920
2019-2-24,1463,2,9,4,920
2018-4-1,1464,2,9,4,920
2018-5-1,1465,2,9,4,920
2019-5-5,1466,1,9,4,920
2018-5-8,1467,1,9,4,920
2018-5-3,1468,2,9,4,920
2018-9-22,1469,2,9,4,920
2018-3-16,1470,1,9,4,920
2019-8-24,1471,2,9,4,920
2019-11-21,1472,2,12,4,86
2018-2-22,1473,1,9,4,920
2018-1-5,1474,2,9,4,920
2018-1-11,1475,1,9,4,920
2019-11-15,1476,2,9,4,920
2018-8-19,1477,1,9,4,920
2019-11-5,1478,1,9,4,920
2018-7-13,1479,1,9,4,920
2018-12-27,1480,2,9,4,920
2019-1-26,1481,2,9,4,920
2018-1-14,1482,1,9,4,920
2018-3-1,1483,2,9,4,920
2019-10-17,1484,2,9,4,920
2019-6-15,1485,2,9,4,920
2019-11-22,1486,1,9,4,920
2019-4-15,1487,2,9,4,920
2018-10-21,1488,1,9,4,920
2019-12-2,1489,2,9,4,920
2019-11-3,1490,2,9,4,920
2019-5-16,1491,2,9,4,920
2019-9-25,1492,1,9,4,920
2018-9-21,1493,2,9,4,920
2019-2-25,1494,2,9,4,920
2019-1-22,1495,2,9,4,920
2018-3-25,1496,2,9,4,920
2019-5-15,1497,2,9,4,920
2019-7-22,1498,1,9,4,920
2018-7-24,1499,1,9,4,920
2019-11-14,1500,2,9,4,920
2019-12-4,1501,2,9,4,920
2018-5-26,1502,2,9,4,920
2018-3-3,1503,2,6,1,9000
2018-6-18,1504,1,9,4,920
2019-8-4,1505,1,9,4,920
2018-12-3,1506,1,9,4,920
2018-7-19,1507,2,9,4,920
2019-6-22,1508,2,9,4,920
2019-11-14,1509,1,9,4,920
2018-11-16,1510,1,9,4,920
2019-2-6,1511,2,9,4,920
2018-12-4,1512,1,9,4,920
2019-2-1,1513,1,9,4,920
2019-2-19,1514,2,9,4,920
2018-10-7,1515,2,9,4,920
2018-10-16,1516,1,9,4,920
2018-4-17,1517,1,9,4,920
2018-8-25,1518,2,9,4,920
2018-1-3,1519,1,9,4,920
2019-4-10,1520,2,9,4,920
2018-6-4,1521,1,7,1,4300
2019-12-11,1522,2,9,4,920
2019-9-10,1523,2,9,4,920
2018-5-10,1524,1,9,4,920
2019-12-13,1525,1,9,4,920
2019-2-6,1526,1,9,4,920
2019-2-22,1527,1,9,4,920
2019-7-14,1528,2,9,4,920
2018-9-2,1529,2,9,4,920
2019-3-21,1530,2,9,4,920
2019-8-16,1531,1,9,4,920
2018-5-15,1532,2,9,4,920
2018-7-22,1533,2,9,4,920
2019-11-16,1534,2,9,4,920
2018-10-2,1535,1,9,4,920
2019-4-5,1536,2,9,4,920
2019-10-15,1537,1,9,4,920
2018-8-24,1538,2,7,1,1500
2018-6-28,1539,2,9,4,920
2018-1-20,1540,1,9,4,920
2018-1-8,1541,1,9,4,920
2019-5-28,1542,1,9,4,920
2018-1-27,1543,1,9,4,920
2019-5-17,1544,1,9,4,920
2018-12-10,1545,1,9,4,920
2018-9-3,1546,1,9,4,920
2019-8-21,1547,2,9,4,920
2019-2-25,1548,2,13,9,54
2018-4-5,1549,1,9,4,920
2019-12-18,1550,2,9,4,920
2019-1-10,1551,1,9,4,920
2018-5-28,1552,2,9,4,920
2018-6-17,1553,2,9,4,920
2019-1-14,1554,1,9,4,920
2018-1-5,1555,2,9,4,920
2018-1-23,1556,1,9,4,920
2019-1-17,1557,2,9,4,920
2018-6-2,1558,1,9,4,920
2019-10-3,1559,2,9,4,920
2018-12-5,1560,2,7,1,4300
2019-8-14,1561,2,9,4,920
2018-7-17,1562,1,9,4,920
2019-3-12,1563,2,9,4,920
2019-2-10,1564,1,9,4,920
2019-4-28,1565,2,9,4,920
2018-8-8,1566,2,13,9,215
2018-11-1,1567,1,9,4,920
2018-5-26,1568,2,9,4,920
2018-9-23,1569,2,9,4,920
2019-7-15,1570,1,9,4,920
2018-2-17,1571,1,9,4,920
2019-7-13,1572,1,9,4,920
2019-3-11,1573,1,9,4,920
2018-7-26,1574,2,9,4,920
2018-6-27,1575,1,9,4,920
2019-5-16,1576,2,9,4,920
2019-8-19,1577,2,9,4,920
2019-9-10,1578,1,9,4,920
2018-8-23,1579,1,9,4,920
2019-10-24,1580,2,9,4,920
2018-1-18,1581,2,9,4,920
2018-6-19,1582,2,9,4,920
2018-1-24,1583,1,9,4,920
2019-9-18,1584,2,9,4,920
2019-4-6,1585,1,9,4,920
2018-9-6,1586,2,9,4,920
2019-11-19,1587,1,12,4,78
2019-8-26,1588,2,9,4,920
2019-12-17,1589,2,9,4,920
2019-3-6,1590,2,9,4,920
2019-7-26,1591,2,9,4,920
2019-2-11,1592,1,9,4,920
2019-6-16,1593,1,9,4,920
2018-2-13,1594,1,9,4,920
2019-7-1,1595,2,9,4,920
2018-12-4,1596,1,9,4,920
2018-4-20,1597,1,9,4,920
2019-10-8,1598,1,9,4,920
2019-6-9,1599,2,9,4,920
2019-2-10,1600,1,9,4,920
2019-4-1,1601,1,9,4,920
2018-5-24,1602,1,9,4,920
2018-4-25,1603,1,9,4,920
2018-6-16,1604,1,9,4,920
