date,id,branch,debit,credit,amount
2018-1-21,821,1,9,4,920
2018-6-25,822,1,9,4,920
2018-5-10,823,1,9,4,920
2018-6-15,824,2,9,4,920
2019-3-10,825,2,9,4,920
2019-9-3,826,2,9,4,920
2019-7-19,827,1,9,4,920
2018-12-24,828,1,9,4,920
2019-12-11,829,1,9,4,920
2018-4-25,830,2,9,4,920
2018-2-16,831,1,9,4,920
2018-5-12,832,1,9,4,920
2018-4-14,833,1,9,4,920
2018-5-20,834,1,9,4,920
2019-1-15,835,1,9,4,920
2019-12-17,836,2,9,4,920
2018-2-13,837,2,13,9,28
2019-9-28,838,2,9,4,920
2018-1-16,839,2,5,1,2967
2019-3-11,840,2,9,4,920
2019-9-2,841,1,9,4,920
2019-7-14,842,2,9,4,920
2019-12-28,843,2,9,4,920
2018-6-26,844,1,9,4,920
2019-8-27,845,1,9,4,920
2018-3-21,846,1,9,4,920
2018-4-14,847,2,9,4,920
2018-2-28,848,1,9,4,920
2019-5-4,849,1,9,4,920
2019-4-13,850,1,9,4,920
2018-12-10,851,2,9,4,920
2019-1-22,852,1,9,4,920
2018-6-1,853,1,9,4,920
2018-10-24,854,2,9,4,920
2018-7-14,855,2,13,9,158
2019-1-4,856,2,9,4,920
2018-8-26,857,1,9,4,920
2019-3-2,858,1,9,4,920
2018-8-10,859,1,9,4,920
2018-11-6,860,2,9,4,920
2018-3-1,861,1,9,4,920
2018-8-17,862,1,9,4,920
2019-8-2,863,1,9,4,920
2019-2-16,864,2,9,4,920
2019-2-1,865,1,9,4,920
2018-7-16,866,1,9,4,920
2018-12-15,867,2,9,4,920
2019-5-15,868,1,9,4,920
2018-12-15,869,1,9,4,920
2018-1-26,870,1,9,4,920
2018-1-13,871,2,9,4,920
2019-11-27,872,2,9,4,920
2019-11-12,873,2,9,4,920
2019-10-18,874,1,9,4,920
2019-4-1,875,1,9,4,920
2019-8-22,876,1,9,4,920
2019-10-14,877,2,9,4,920
2019-5-22,878,2,9,4,920
2018-3-2,879,2,9,4,920
2019-12-18,880,2,9,4,920
2019-10-25,881,1,9,4,920
2019-9-12,882,1,9,4,920
2019-6-5,883,2,9,4,920
2018-9-6,884,1,9,4,920
2019-5-11,885,1,9,4,920
2019-3-24,886,2,9,4,920
2018-9-2,887,1,9,4,920
2018-6-15,888,1,9,4,920
2019-11-13,889,1,9,4,920
2018-3-24,890,2,9,4,920
2018-11-15,891,2,9,4,920
2019-11-8,892,1,9,4,920
2018-2-26,893,2,9,4,920
2018-11-13,894,2,9,4,920
2019-4-25,895,2,9,4,920
2019-12-5,896,1,9,4,920
2019-11-6,897,2,9,4,920
2019-2-13,898,1,9,4,920
2019-2-26,899,2,9,4,920
2019-9-21,900,2,9,4,920
2019-7-19,901,2,9,4,920
2018-10-2,902,2,9,4,920
2019-1-24,903,2,9,4,920
2019-4-5,904,1,9,4,920
2018-10-15,905,2,9,4,920
2018-12-27,906,1,9,4,920
2019-11-25,907,1,9,4,920
2019-5-12,908,1,9,4,920
2018-7-22,909,2,9,4,920
2019-2-18,910,1,12,4,180
2018-6-18,911,2,9,4,920
2019-3-8,912,2,9,4,920
2019-12-20,913,2,9,4,920
2018-9-9,914,1,9,4,920
2018-9-19,915,2,9,4,920
2018-2-3,916,1,9,4,920
2018-8-27,917,2,9,4,920
2019-8-17,918,1,9,4,920
2018-4-16,919,1,6,1,9000
2018-1-24,920,1,9,4,920
2019-7-21,921,1,9,4,920
2018-2-9,922,2,9,4,920
2019-11-26,923,1,9,4,920
2019-7-19,924,2,9,4,920
2019-12-25,925,2,9,4,920
2019-10-4,926,1,9,4,920
2019-1-12,927,2,9,4,920
2018-3-18,928,2,9,4,920
2019-9-21,929,2,9,4,920
2018-9-17,930,1,9,4,920
2019-12-26,931,2,9,4,920
2018-9-17,932,1,9,4,920
2019-2-23,933,2,9,4,920
2019-5-14,934,1,9,4,920
2019-4-18,935,2,7,1,8500
2019-6-16,936,2,9,4,920
2019-8-28,937,2,13,9,291
2018-3-20,938,2,9,4,920
2019-8-10,939,1,9,4,920
2018-3-8,940,1,9,4,920
2019-8-20,941,2,7,1,1500
2019-10-23,942,2,5,1,2509
2019-10-4,943,1,12,4,166
2018-8-1,944,1,9,4,920
2019-4-26,945,2,9,4,920
2018-6-9,946,2,9,4,920
2018-7-4,947,2,9,4,920
2019-5-2,948,1,9,4,920
2019-9-4,949,1,9,4,920
2018-11-27,950,2,9,4,920
2018-2-20,951,1,9,4,920
2019-2-13,952,1,9,4,920
2019-7-28,953,1,9,4,920
2018-9-16,954,2,9,4,920
2019-10-11,955,1,9,4,920
2018-2-13,956,1,9,4,920
2018-9-23,957,1,9,4,920
2018-4-4,958,1,9,4,920
2018-7-28,959,1,9,4,920
2018-4-19,960,1,9,4,920
2018-9-19,961,2,9,4,920
2018-2-13,962,1,9,4,920
2019-10-1,963,2,9,4,920
2018-6-21,964,1,9,4,920
2018-2-11,965,1,9,4,920
2018-12-19,966,1,9,4,920
2018-5-1,967,2,9,4,920
2019-1-13,968,1,9,4,920
2018-12-22,969,2,9,4,920
2019-7-10,970,1,9,4,920
2018-10-2,971,2,9,4,920
2019-9-21,972,1,9,4,920
2018-3-27,973,2,9,4,920
2019-6-24,974,1,9,4,920
2018-6-28,975,2,9,4,920
2019-3-20,976,2,9,4,920
2018-11-26,977,1,9,4,920
2019-12-5,978,2,9,4,920
2018-5-21,979,2,9,4,920
2018-9-18,980,1,9,4,920
2018-6-28,981,1,9,4,920
2019-10-11,982,2,9,4,920
2019-2-2,983,1,9,4,920
2018-11-11,984,1,9,4,920
2018-9-3,985,2,9,4,920
2019-7-11,986,1,9,4,920
2018-6-4,987,2,9,4,920
2019-10-1,988,2,9,4,920
2019-8-22,989,1,9,4,920
2018-8-22,990,1,9,4,920
2019-12-9,991,2,9,4,920
2018-5-25,992,2,9,4,920
2018-7-10,993,1,9,4,920
2018-8-8,994,2,9,4,920
2019-1-13,995,1,9,4,920
2018-9-2,996,1,9,4,920
2019-4-4,997,1,9,4,920
2018-9-20,998,2,9,4,920
2019-4-21,999,2,9,4,920
2018-2-2,1000,2,9,4,920
2019-4-28,1001,2,9,4,920
2018-5-8,1002,2,9,4,920
2019-3-14,1003,2,9,4,920
2018-1-27,1004,2,9,4,920
2019-4-12,1005,2,7,1,1500
2018-8-23,1006,2,9,4,920
2019-7-12,1007,2,9,4,920
2019-7-4,1008,1,9,4,920
2019-4-3,1009,1,9,4,920
2018-6-7,1010,1,9,4,920
2018-10-25,1011,2,9,4,920
2019-8-11,1012,1,9,4,920
2018-12-28,1013,2,9,4,920
2018-9-21,1014,2,9,4,920
2019-8-2,1015,2,9,4,920
2019-11-20,1016,1,9,4,920
2018-9-14,1017,1,9,4,920
2018-2-24,1018,1,9,4,920
2019-5-13,1019,2,9,4,920
2018-3-13,1020,1,9,4,920
2018-1-9,1021,2,7,1,1500
2018-5-28,1022,2,9,4,920
2018-12-25,1023,2,9,4,920
2019-8-14,1024,1,13,9,121
2018-9-2,1025,2,9,4,920
2018-2-9,1026,1,9,4,920
2018-8-2,1027,1,9,4,920
2018-7-28,1028,2,9,4,920
2019-6-15,1029,1,9,4,920
2018-1-6,1030,2,5,1,810
2018-4-27,1031,1,9,4,920
2018-12-19,1032,1,9,4,920
2019-3-8,1033,2,9,4,920
2019-10-21,1034,2,9,4,920
2018-1-18,1035,2,9,4,920
2019-9-17,1036,2,9,4,920
2018-12-15,1037,2,9,4,920
2018-6-24,1038,1,9,4,920
2018-8-2,1039,1,9,4,920
2018-2-10,1040,1,9,4,920
2018-2-11,1041,2,9,4,920
2019-6-10,1042,2,9,4,920
2018-12-24,1043,1,9,4,920
2019-10-19,1044,1,12,4,40
2019-1-9,1045,2,9,4,920
2019-3-5,1046,2,9,4,920
2019-10-15,1047,1,9,4,920
2019-5-9,1048,1,9,4,920
2018-4-9,1049,2,9,4,920
2019-6-27,1050,2,9,4,920
2018-6-14,1051,2,9,4,920
2018-12-7,1052,2,9,4,920
2018-7-9,1053,2,9,4,920
2018-2-22,1054,1,9,4,920
2019-5-8,1055,2,9,4,920
2019-9-13,1056,1,9,4,920
2019-3-10,1057,2,9,4,920
2018-10-5,1058,1,9,4,920
2019-12-2,1059,1,9,4,920
2018-5-19,1060,2,9,4,920
2019-1-11,1061,1,9,4,920
2019-7-3,1062,2,9,4,920
2018-4-15,1063,1,9,4,920
2019-7-3,1064,1,9,4,920
2018-10-10,1065,2,12,4,25
2019-8-19,1066,2,13,9,237
2019-10-17,1067,2,9,4,920
2018-5-28,1068,2,9,4,920
2018-12-18,1069,2,9,4,920
2018-8-18,1070,2,9,4,920
2018-3-15,1071,1,9,4,920
2018-8-7,1072,2,9,4,920
2018-6-4,1073,1,9,4,920
2018-3-9,1074,1,9,4,920
2018-12-20,1075,2,9,4,920
2018-5-13,1076,2,6,1,9000
2019-2-18,1077,1,9,4,920
2018-1-7,1078,1,9,4,920
2018-6-1,1079,1,9,4,920
2019-2-20,1080,1,9,4,920
2018-4-9,1081,2,9,4,920
2019-2-21,1082,2,9,4,920
2018-10-12,1083,1,12,4,22
2018-7-22,1084,1,9,4,920
2018-12-11,1085,1,9,4,920
2019-2-1,1086,1,9,4,920
2019-7-17,1087,2,9,4,920
2019-3-19,1088,2,9,4,920
2019-10-19,1089,2,9,4,920
2019-11-20,1090,1,9,4,920
2019-4-12,1091,1,9,4,920
2018-1-25,1092,2,9,4,920
2019-2-1,1093,2,9,4,920
2019-4-6,1094,2,9,4,920
2018-3-20,1095,1,9,4,920
2019-10-2,1096,1,9,4,920
2019-6-3,1097,1,9,4,920
2018-10-1,1098,1,7,1,4300
2018-4-15,1099,1,12,4,175
2019-2-19,1100,1,9,4,920
2019-5-6,1101,1,9,4,920
2018-10-16,1102,2,9,4,920
2019-8-24,1103,2,9,4,920
2019-5-14,1104,1,9,4,920
2019-4-15,1105,1,9,4,920
2019-12-4,1106,1,9,4,920
2019-10-2,1107,2,9,4,920
2018-1-11,1108,1,9,4,920
2018-7-19,1109,1,9,4,920
2018-8-20,1110,1,9,4,920
2018-2-27,1111,2,9,4,920
2018-2-15,1112,1,9,4,920
2018-9-26,1113,2,9,4,920
2018-8-7,1114,1,9,4,920
2019-9-17,1115,1,9,4,920
2018-10-8,1116,1,9,4,920
2019-9-14,1117,2,9,4,920
2018-8-23,1118,1,9,4,920
2019-11-22,1119,1,9,4,920
2019-4-27,1120,2,9,4,920
2018-5-4,1121,1,9,4,920
2018-5-14,1122,1,6,1,8000
2019-12-24,1123,2,9,4,920
2018-11-6,1124,1,9,4,920
2019-3-6,1125,2,9,4,920
2018-2-12,1126,2,9,4,920
2019-3-22,1127,2,9,4,920
2018-10-21,1128,1,13,9,126
2018-3-4,1129,1,9,4,920
2018-5-10,1130,1,9,4,920
2018-3-6,1131,2,9,4,920
2018-11-25,1132,1,9,4,920
2018-7-10,1133,2,9,4,920
2018-3-20,1134,1,6,1,9000
2018-3-28,1135,1,9,4,920
2019-10-24,1136,2,9,4,920
2018-5-25,1137,2,9,4,920
2019-1-18,1138,2,9,4,920
2019-8-19,1139,2,9,4,920
2018-11-11,1140,1,9,4,920
2019-11-26,1141,1,9,4,920
2018-9-1,1142,2,9,4,920
2018-6-9,1143,1,9,4,920
2018-1-23,1144,2,12,4,120
2019-11-23,1145,2,9,4,920
2018-3-3,1146,1,9,4,920
2019-8-3,1147,1,9,4,920
2018-2-4,1148,1,9,4,920
2019-3-3,1149,2,9,4,920
2018-6-10,1150,2,9,4,920
2018-1-20,1151,2,9,4,920
2018-6-10,1152,1,9,4,920
2019-4-28,1153,1,9,4,920
2018-10-22,1154,2,9,4,920
2019-1-7,1155,2,9,4,920
2019-6-26,1156,1,9,4,920
2019-9-7,1157,1,9,4,920
2019-12-15,1158,1,9,4,920
2019-12-9,1159,1,9,4,920
2018-6-4,1160,2,9,4,920
2019-11-7,1161,1,9,4,920
2018-2-22,1162,1,9,4,920
2019-4-9,1163,1,9,4,920
2018-12-3,1164,2,9,4,920
2019-5-11,1165,1,9,4,920
2019-4-13,1166,1,9,4,920
2019-3-3,1167,1,9,4,920
2019-4-26,1168,1,9,4,920
2018-3-4,1169,1,9,4,920
2018-2-8,1170,2,9,4,920
2019-1-20,1171,1,9,4,920
2018-12-19,1172,2,9,4,920
2019-6-16,1173,1,9,4,920
2019-2-5,1174,1,9,4,920
2018-5-22,1175,1,9,4,920
2018-9-7,1176,2,9,4,920
2019-5-21,1177,2,9,4,920
2019-1-26,1178,1,9,4,920
2018-3-3,1179,1,9,4,920
2019-7-6,1180,1,5,1,844
2019-4-21,1181,1,9,4,920
2018-9-3,1182,1,9,4,920
2018-7-26,1183,2,9,4,920
2019-10-8,1184,1,9,4,920
2018-12-12,1185,2,5,1,2659
2018-5-14,1186,2,9,4,920
2018-12-5,1187,1,9,4,920
2018-4-2,1188,1,9,4,920
2019-1-23,1189,1,9,4,920
2019-4-11,1190,2,9,4,920
2018-5-12,1191,2,9,4,920
2019-11-26,1192,1,9,4,920
2018-7-23,1193,1,9,4,920
2018-5-28,1194,1,9,4,920
2018-9-13,1195,1,9,4,920
2018-6-17,1196,2,9,4,920
2019-9-19,1197,2,9,4,920
2019-7-18,1198,1,9,4,920
2019-8-2,1199,1,9,4,920
2018-11-12,1200,2,9,4,920
2019-1-27,1201,2,9,4,920
2018-3-2,1202,2,9,4,920
2018-10-8,1203,2,9,4,920
2018-7-14,1204,1,9,4,920
2018-1-28,1205,1,9,4,920
2018-2-9,1206,1,9,4,920
2019-5-23,1207,2,9,4,920
2018-6-25,1208,1,9,4,920
2018-10-16,1209,1,9,4,920
2019-9-24,1210,2,9,4,920
2019-11-8,1211,2,9,4,920
2019-11-20,1212,1,9,4,920
2018-10-21,1213,2,9,4,920
2018-8-24,1214,2,9,4,920
2018-5-22,1215,1,9,4,920
2018-7-6,1216,1,9,4,920
2018-9-22,1217,1,9,4,920
2019-12-15,1218,1,9,4,920
2018-7-19,1219,1,9,4,920
2019-10-20,1220,1,9,4,920
2018-3-28,1221,2,9,4,920
2018-11-18,1222,2,9,4,920
2018-1-26,1223,2,9,4,920
2018-10-24,1224,2,9,4,920
2019-5-21,1225,1,9,4,920
2019-1-16,1226,2,9,4,920
2018-12-10,1227,2,9,4,920
2019-12-12,1228,1,9,4,920
2019-1-20,1229,1,9,4,920
2019-9-6,1230,2,9,4,920
2019-11-18,1231,2,9,4,920
2018-10-4,1232,1,9,4,920
2018-4-4,1233,2,9,4,920
2019-6-9,1234,2,9,4,920
2018-6-9,1235,2,9,4,920
2018-6-2,1236,2,9,4,920
2018-8-25,1237,2,9,4,920
2018-12-4,1238,1,9,4,920
2019-3-15,1239,2,9,4,920
2018-8-24,1240,2,9,4,920
2019-9-3,1241,1,9,4,920
2019-5-20,1242,1,9,4,920
2019-4-7,1243,1,9,4,920
2019-7-14,1244,2,9,4,920
2018-8-7,1245,1,9,4,920
2018-3-17,1246,2,9,4,920
2018-2-5,1247,1,9,4,920
2019-9-3,1248,1,9,4,920
2018-1-8,1249,1,5,1,972
2018-8-18,1250,2,9,4,920
2019-8-21,1251,1,9,4,920
2018-11-26,1252,2,9,4,920
2018-1-25,1253,2,9,4,920
2018-7-28,1254,1,9,4,920
2019-9-28,1255,1,12,4,83
2019-12-2,1256,2,9,4,920
2019-7-21,1257,1,9,4,920
2018-1-22,1258,2,9,4,920
2018-1-8,1259,2,9,4,920
2019-7-28,1260,2,9,4,920
2018-9-17,1261,2,9,4,920
2019-7-10,1262,2,9,4,920
2019-2-14,1263,1,9,4,920
2019-11-3,1264,1,9,4,920
2018-3-20,1265,2,9,4,920
2019-3-28,1266,2,9,4,920
2019-6-13,1267,2,9,4,920
2019-5-28,1268,2,9,4,920
2018-4-17,1269,2,9,4,920
2018-8-7,1270,2,9,4,920
2019-1-27,1271,1,9,4,920
2018-5-22,1272,2,9,4,920
2019-10-21,1273,2,9,4,920
2019-11-24,1274,1,9,4,920
2018-5-25,1275,1,9,4,920
2018-12-15,1276,1,9,4,920
2019-8-15,1277,2,9,4,920
2018-8-10,1278,1,9,4,920
2019-4-14,1279,1,9,4,920
2018-12-15,1280,2,13,9,233
2019-8-8,1281,2,9,4,920
2018-9-15,1282,1,9,4,920
2019-5-19,1283,2,9,4,920
2019-12-14,1284,1,9,4,920
2019-3-10,1285,2,9,4,920
2019-12-6,1286,1,9,4,920
2019-1-27,1287,1,9,4,920
2018-7-14,1288,2,9,4,920
2018-10-7,1289,2,9,4,920
2018-5-12,1290,1,9,4,920
2018-3-7,1291,2,9,4,920
2018-10-13,1292,2,9,4,920
2018-2-27,1293,1,9,4,920
2019-9-3,1294,1,9,4,920
2018-8-26,1295,2,9,4,920
2019-2-27,1296,2,9,4,920
2018-9-3,1297,2,9,4,920
2018-12-8,1298,1,9,4,920
2018-6-16,1299,2,9,4,920
2019-11-7,1300,1,9,4,920
2018-2-4,1301,1,9,4,920
2018-10-17,1302,2,9,4,920
2018-7-11,1303,2,9,4,920
2019-10-19,1304,1,9,4,920
2018-2-6,1305,1,9,4,920
2019-2-27,1306,2,9,4,920
2019-2-7,1307,2,9,4,920
2019-6-13,1308,1,9,4,920
2018-9-13,1309,1,9,4,920
2019-8-26,1310,1,9,4,920
2019-4-22,1311,1,9,4,920
2019-7-26,1312,2,9,4,920
2019-3-9,1313,2,9,4,920
2018-12-3,1314,2,9,4,920
2018-8-3,1315,2,9,4,920
2019-8-26,1316,1,9,4,920
2019-1-25,1317,2,9,4,920
2018-9-9,1318,2,9,4,920
2018-8-6,1319,1,9,4,920
2018-11-13,1320,1,9,4,920
2018-9-9,1321,2,9,4,920
2018-2-12,1322,2,9,4,920
2018-11-1,1323,2,9,4,920
2019-6-5,1324,1,9,4,920
2018-2-27,1325,1,9,4,920
2018-1-24,1326,1,9,4,920
2018-5-2,1327,1,9,4,920
2018-5-14,1328,1,9,4,920
2019-6-16,1329,1,9,4,920
2018-9-21,1330,1,9,4,920
2019-9-24,1331,2,9,4,920
2019-4-1,1332,1,9,4,920
2019-5-15,1333,1,9,4,920
2018-3-7,1334,1,6,1,9000
2019-9-15,1335,1,9,4,920
2018-7-13,1336,2,9,4,920
2019-2-1,1337,1,9,4,920
2018-11-11,1338,2,9,4,920
2018-9-22,1339,2,9,4,920
2019-9-20,1340,2,12,4,103
2018-11-24,1341,2,9,4,920
2018-7-27,1342,1,9,4,920
2018-6-26,1343,2,9,4,920
2018-8-6,1344,1,9,4,920
2018-6-11,1345,1,9,4,920
2019-6-16,1346,1,9,4,920
2019-3-24,1347,1,9,4,920
2019-11-11,1348,2,9,4,920
2019-4-28,1349,1,9,4,920
2018-2-3,1350,1,9,4,920
2019-8-6,1351,1,9,4,920
2018-2-15,1352,1,9,4,920
2019-6-22,1353,1,9,4,920
2018-1-4,1354,1,9,4,920
2018-6-21,1355,2,9,4,920
2019-9-14,1356,2,9,4,920
2019-7-6,1357,1,9,4,920
2019-1-24,1358,2,9,4,920
2019-6-15,1359,1,9,4,920
2019-12-14,1360,1,9,4,920
2018-9-9,1361,1,9,4,920
2019-11-19,1362,2,9,4,920
2019-2-28,1363,1,9,4,920
2019-8-3,1364,1,9,4,920
2018-10-7,1365,1,9,4,920
2019-4-18,1366,1,9,4,920
2019-10-22,1367,1,9,4,920
2019-10-6,1368,2,9,4,920
2018-2-28,1369,2,9,4,920
2019-12-10,1370,2,9,4,920
2018-6-25,1371,2,9,4,920
2018-2-3,1372,2,9,4,920
2019-10-14,1373,1,9,4,920
2019-3-28,1374,2,9,4,920
2019-8-18,1375,2,9,4,920
2018-10-15,1376,1,9,4,920
2019-5-26,1377,1,9,4,920
2019-11-2,1378,2,9,4,920
2019-4-22,1379,2,9,4,920
2019-8-15,1380,1,9,4,920
2019-11-18,1381,1,9,4,920
2019-5-25,1382,2,9,4,920
2018-6-14,1383,1,9,4,920
2018-2-1,1384,2,9,4,920
2018-12-22,1385,1,9,4,920
2019-12-15,1386,2,9,4,920
2018-4-19,1387,2,9,4,920
2019-5-13,1388,2,9,4,920
2019-7-7,1389,1,9,4,920
2019-2-6,1390,1,9,4,920
2019-2-15,1391,1,6,1,8000
2018-5-25,1392,1,9,4,920
2018-11-17,1393,1,9,4,920
2019-9-13,1394,1,9,4,920
2018-3-6,1395,1,13,9,257
2018-8-24,1396,2,9,4,920
2018-4-15,1397,2,9,4,920
2019-8-10,1398,2,9,4,920
2018-9-3,1399,1,9,4,920
2018-4-23,1400,2,9,4,920
2019-12-23,1401,2,9,4,920
2018-4-16,1402,1,9,4,920
2018-7-13,1403,2,9,4,920
2019-9-26,1404,2,9,4,920
2019-3-5,1405,2,9,4,920
2019-5-15,1406,1,9,4,920
2019-7-2,1407,2,9,4,920
2019-7-18,1408,2,9,4,920
2018-7-7,1409,1,9,4,920
2018-1-10,1410,1,9,4,920
2019-12-12,1411,1,9,4,920
2019-5-23,1412,2,9,4,920
2019-2-20,1413,2,9,4,920
2018-5-6,1414,1,9,4,920
2018-6-4,1415,1,9,4,920
2018-2-24,1416,2,9,4,920
2018-10-22,1417,1,9,4,920
2018-8-11,1418,2,9,4,920
2019-5-5,1419,2,9,4,920
2018-9-24,1420,2,9,4,920
2019-6-20,1421,2,9,4,920
2018-5-2,1422,1,9,4,920
2019-5-4,1423,2,9,4,920
2019-9-28,1424,1,9,4,920
2018-6-2,1425,1,9,4,920
2019-4-12,1426,2,9,4,920
2019-12-9,1427,2,9,4,920
2018-8-28,1428,2,9,4,920
2019-12-3,1429,1,9,4,920
2019-7-9,1430,2,9,4,920
2019-7-13,1431,2,9,4,920
2018-10-21,1432,2,9,4,920
2018-4-3,1433,1,9,4,920
2019-7-20,1434,2,7,1,1500
2019-3-6,1435,1,9,4,920
2018-9-15,1436,1,9,4,920
2019-12-10,1437,1,6,1,9000
2018-1-6,1438,2,9,4,920
2018-8-24,1439,1,9,4,920
2019-10-6,1440,2,9,4,920
2018-5-8,1441,2,9,4,920
2018-8-22,1442,2,9,4,920
2018-10-24,1443,2,9,4,920
2018-1-28,1444,1,9,4,920
2018-1-14,1445,1,9,4,920
2019-3-9,1446,2,9,4,920
2019-5-23,1447,2,9,4,920
2018-9-4,1448,2,9,4,920
2019-10-15,1449,1,9,4,920
2019-8-6,1450,1,9,4,920
2018-7-15,1451,1,9,4,920
2018-10-6,1452,1,9,4,920
2018-7-1,1453,1,9,4,920
2018-6-17,1454,1,9,4,920
2018-8-16,1455,2,9,4,920
2018-7-7,1456,2,9,4,920
2018-1-19,1457,1,9,4,920
2018-8-21,1458,1,9,4,920
2018-1-3,1459,1,9,4,920
2018-2-13,1460,2,6,1,9000
2019-3-28,1461,2,9,4,920
2019-12-23,1462,2,9,4,920
2018-4-27,1463,1,9,4,920
2018-12-3,1464,2,6,1,8000
2019-3-11,1465,1,9,4,920
2019-4-21,1466,2,9,4,920
2019-11-21,1467,1,9,4,920
2019-12-27,1468,1,9,4,920
2018-4-5,1469,1,9,4,920
2019-9-6,1470,2,7,1,4300
2018-3-19,1471,2,9,4,920
2019-3-17,1472,2,9,4,920
2019-2-11,1473,1,9,4,920
2018-5-2,1474,1,9,4,920
2018-2-15,1475,2,9,4,920
2019-9-9,1476,1,9,4,920
2019-7-22,1477,1,9,4,920
2018-10-23,1478,1,9,4,920
2018-1-13,1479,1,9,4,920
2018-11-18,1480,1,9,4,920
2018-2-15,1481,1,9,4,920
2019-6-8,1482,2,9,4,920
2018-8-3,1483,2,9,4,920
2019-11-1,1484,1,9,4,920
2018-9-18,1485,1,9,4,920
2018-4-27,1486,2,12,4,29
2019-1-9,1487,1,9,4,920
2018-1-15,1488,2,9,4,920
2019-5-24,1489,2,9,4,920
2018-12-23,1490,1,9,4,920
2018-1-3,1491,2,9,4,920
2019-4-25,1492,1,9,4,920
2018-12-10,1493,2,9,4,920
2018-7-11,1494,1,9,4,920
2019-9-24,1495,1,7,1,8500
2018-1-17,1496,2,9,4,920
2019-7-25,1497,2,9,4,920
2019-8-2,1498,1,9,4,920
2019-2-25,1499,2,9,4,920
2019-9-13,1500,2,9,4,920
2018-5-14,1501,1,9,4,920
2019-11-9,1502,1,9,4,920
2018-3-25,1503,1,9,4,920
2019-7-9,1504,1,9,4,920
2018-11-15,1505,2,6,1,9000
2018-2-7,1506,1,9,4,920
2019-4-27,1507,2,9,4,920
2019-8-23,1508,2,9,4,920
2018-11-25,1509,1,9,4,920
2018-12-27,1510,1,9,4,920
2018-8-10,1511,2,9,4,920
2018-6-14,1512,2,9,4,920
2019-6-8,1513,2,9,4,920
2019-3-16,1514,1,9,4,920
2019-6-18,1515,1,9,4,920
2019-5-5,1516,1,9,4,920
2019-2-24,1517,1,9,4,920
2018-7-7,1518,2,9,4,920
2018-6-16,1519,1,9,4,920
2019-10-20,1520,1,9,4,920
2018-5-3,1521,2,9,4,920
2018-11-21,1522,1,9,4,920
2018-7-27,1523,2,9,4,920
2019-10-7,1524,1,9,4,920
2018-1-18,1525,1,12,4,200
2019-9-19,1526,2,9,4,920
2018-8-8,1527,2,9,4,920
2018-12-9,1528,1,9,4,920
2019-1-28,1529,1,9,4,920
2018-8-20,1530,1,9,4,920
2018-4-26,1531,2,9,4,920
2018-4-16,1532,1,9,4,920
2018-6-6,1533,1,9,4,920
2018-4-10,1534,1,9,4,920
2019-5-26,1535,1,9,4,920
2018-4-8,1536,1,9,4,920
2018-7-16,1537,1,9,4,920
2018-10-28,1538,1,9,4,920
2019-9-6,1539,2,9,4,920
2018-1-23,1540,1,9,4,920
2018-9-27,1541,2,9,4,920
2018-12-27,1542,1,9,4,920
2018-9-26,1543,2,9,4,920
2018-10-8,1544,2,9,4,920
2018-10-14,1545,1,9,4,920
2018-11-15,1546,2,9,4,920
2019-11-21,1547,1,9,4,920
2018-1-2,1548,1,9,4,920
2018-5-14,1549,1,9,4,920
2018-4-25,1550,1,9,4,920
2019-10-3,1551,2,9,4,920
2018-6-27,1552,1,9,4,920
2018-1-4,1553,2,9,4,920
2019-7-7,1554,1,9,4,920
2018-8-7,1555,2,9,4,920
2019-10-16,1556,2,9,4,920
2019-12-3,1557,1,9,4,920
2019-4-25,1558,2,9,4,920
2018-4-16,1559,1,9,4,920
2018-7-6,1560,2,9,4,920
2019-6-15,1561,2,5,1,1354
2018-3-1,1562,2,9,4,920
2018-11-6,1563,1,9,4,920
2018-1-16,1564,2,9,4,920
2018-8-3,1565,1,9,4,920
2019-6-2,1566,2,9,4,920
2018-1-28,1567,1,9,4,920
2018-5-8,1568,2,9,4,920
2018-8-25,1569,2,9,4,920
2019-3-11,1570,2,9,4,920
2019-4-5,1571,2,9,4,920
2019-8-18,1572,2,9,4,920
2019-4-6,1573,1,9,4,920
2018-10-3,1574,1,7,1,8500
2018-2-1,1575,2,9,4,920
2018-10-7,1576,1,9,4,920
2018-8-14,1577,1,9,4,920
2018-5-19,1578,2,9,4,920
2019-11-15,1579,1,9,4,920
2019-7-23,1580,1,9,4,920
2019-12-28,1581,1,9,4,920
2019-5-5,1582,2,9,4,920
2019-12-10,1583,1,9,4,920
2019-12-7,1584,2,9,4,920
2019-2-6,1585,2,9,4,920
2019-5-9,1586,1,9,4,920
2018-11-1,1587,2,9,4,920
2019-9-11,1588,2,9,4,920
2019-12-26,1589,2,9,4,920
2018-7-1,1590,2,9,4,920
2019-1-23,1591,2,9,4,920
2019-10-7,1592,1,9,4,920
2018-12-3,1593,1,9,4,920
2019-7-7,1594,1,9,4,920
2019-11-17,1595,2,9,4,920
2018-12-1,1596,2,9,4,920
2019-8-27,1597,1,9,4,920
2018-8-24,1598,2,9,4,920
2018-7-24,1599,1,9,4,920
2019-12-1,1600,1,9,4,920
2018-10-28,1601,1,9,4,920
2019-11-23,1602,1,9,4,920
2019-10-14,1603,1,9,4,920
2018-11-17,1604,2,9,4,920
2018-7-27,1605,1,9,4,920
